nombre,apellido,fecha_nacimiento,genero,telefono,email,id_aseguradora,nss_seguro
Paciente,ID_46440,1970-01-01,M,555-987-6543,paciente_46440@mail.com,2,NSS-46440
Paciente,ID_81953,1990-01-01,F,555-987-6543,paciente_81953@mail.com,2,NSS-81953
Paciente,ID_3042,1960-01-01,M,555-987-6543,paciente_3042@mail.com,2,NSS-3042
Paciente,ID_85412,1947-01-01,M,555-987-6543,paciente_85412@mail.com,3,NSS-85412
Paciente,ID_10346,1971-01-01,M,555-987-6543,paciente_10346@mail.com,3,NSS-10346
Paciente,ID_1973,1960-01-01,F,555-987-6543,paciente_1973@mail.com,1,NSS-1973
Paciente,ID_53728,1984-01-01,F,555-987-6543,paciente_53728@mail.com,2,NSS-53728
Paciente,ID_2843,1965-01-01,M,555-987-6543,paciente_2843@mail.com,1,NSS-2843
Paciente,ID_114036,1960-01-01,M,555-987-6543,paciente_114036@mail.com,2,NSS-114036
Paciente,ID_32363,1965-01-01,M,555-987-6543,paciente_32363@mail.com,2,NSS-32363
Paciente,ID_74495,1988-01-01,F,555-987-6543,paciente_74495@mail.com,1,NSS-74495
Paciente,ID_68370,1986-01-01,M,555-987-6543,paciente_68370@mail.com,2,NSS-68370
Paciente,ID_77757,2003-01-01,F,555-987-6543,paciente_77757@mail.com,2,NSS-77757
Paciente,ID_26368,1961-01-01,M,555-987-6543,paciente_26368@mail.com,2,NSS-26368
Paciente,ID_2809,1963-01-01,M,555-987-6543,paciente_2809@mail.com,3,NSS-2809
Paciente,ID_52399,1940-01-01,F,555-987-6543,paciente_52399@mail.com,3,NSS-52399
Paciente,ID_58835,1965-01-01,M,555-987-6543,paciente_58835@mail.com,2,NSS-58835
Paciente,ID_70782,1963-01-01,M,555-987-6543,paciente_70782@mail.com,3,NSS-70782
Paciente,ID_16541,1946-01-01,M,555-987-6543,paciente_16541@mail.com,2,NSS-16541
Paciente,ID_57179,1986-01-01,F,555-987-6543,paciente_57179@mail.com,2,NSS-57179
Paciente,ID_17782,1981-01-01,F,555-987-6543,paciente_17782@mail.com,3,NSS-17782
Paciente,ID_65734,1943-01-01,F,555-987-6543,paciente_65734@mail.com,2,NSS-65734
Paciente,ID_122001,1959-01-01,M,555-987-6543,paciente_122001@mail.com,2,NSS-122001
Paciente,ID_58929,1973-01-01,M,555-987-6543,paciente_58929@mail.com,2,NSS-58929
Paciente,ID_95986,1940-01-01,F,555-987-6543,paciente_95986@mail.com,1,NSS-95986
Paciente,ID_27133,1938-01-01,M,555-987-6543,paciente_27133@mail.com,1,NSS-27133
Paciente,ID_19680,1962-01-01,M,555-987-6543,paciente_19680@mail.com,3,NSS-19680
Paciente,ID_49212,1964-01-01,M,555-987-6543,paciente_49212@mail.com,3,NSS-49212
Paciente,ID_58052,1958-01-01,M,555-987-6543,paciente_58052@mail.com,2,NSS-58052
Paciente,ID_2952,1976-01-01,M,555-987-6543,paciente_2952@mail.com,4,NSS-2952
Paciente,ID_101859,1985-01-01,M,555-987-6543,paciente_101859@mail.com,2,NSS-101859
Paciente,ID_98456,1942-01-01,M,555-987-6543,paciente_98456@mail.com,3,NSS-98456
Paciente,ID_35327,1996-01-01,F,555-987-6543,paciente_35327@mail.com,2,NSS-35327
Paciente,ID_14973,1977-01-01,M,555-987-6543,paciente_14973@mail.com,2,NSS-14973
Paciente,ID_101013,1943-01-01,M,555-987-6543,paciente_101013@mail.com,3,NSS-101013
Paciente,ID_38170,1986-01-01,F,555-987-6543,paciente_38170@mail.com,2,NSS-38170
Paciente,ID_103889,1947-01-01,F,555-987-6543,paciente_103889@mail.com,2,NSS-103889
Paciente,ID_43751,1951-01-01,F,555-987-6543,paciente_43751@mail.com,3,NSS-43751
Paciente,ID_107417,1954-01-01,M,555-987-6543,paciente_107417@mail.com,3,NSS-107417
Paciente,ID_74118,1987-01-01,M,555-987-6543,paciente_74118@mail.com,1,NSS-74118
Paciente,ID_14730,1970-01-01,M,555-987-6543,paciente_14730@mail.com,2,NSS-14730
Paciente,ID_34494,1966-01-01,F,555-987-6543,paciente_34494@mail.com,2,NSS-34494
Paciente,ID_43982,1943-01-01,M,555-987-6543,paciente_43982@mail.com,2,NSS-43982
Paciente,ID_9939,1944-01-01,M,555-987-6543,paciente_9939@mail.com,3,NSS-9939
Paciente,ID_119243,1986-01-01,M,555-987-6543,paciente_119243@mail.com,5,NSS-119243
Paciente,ID_13745,1978-01-01,F,555-987-6543,paciente_13745@mail.com,1,NSS-13745
Paciente,ID_30246,1959-01-01,M,555-987-6543,paciente_30246@mail.com,3,NSS-30246
Paciente,ID_104009,1955-01-01,M,555-987-6543,paciente_104009@mail.com,2,NSS-104009
Paciente,ID_86471,1986-01-01,F,555-987-6543,paciente_86471@mail.com,2,NSS-86471
Paciente,ID_33446,1949-01-01,M,555-987-6543,paciente_33446@mail.com,3,NSS-33446
Paciente,ID_102769,1961-01-01,M,555-987-6543,paciente_102769@mail.com,1,NSS-102769
Paciente,ID_119228,1959-01-01,F,555-987-6543,paciente_119228@mail.com,4,NSS-119228
Paciente,ID_10263,1943-01-01,F,555-987-6543,paciente_10263@mail.com,3,NSS-10263
Paciente,ID_15392,1968-01-01,M,555-987-6543,paciente_15392@mail.com,3,NSS-15392
Paciente,ID_102594,1947-01-01,M,555-987-6543,paciente_102594@mail.com,2,NSS-102594
Paciente,ID_29460,1956-01-01,M,555-987-6543,paciente_29460@mail.com,4,NSS-29460
Paciente,ID_122129,1960-01-01,F,555-987-6543,paciente_122129@mail.com,2,NSS-122129
Paciente,ID_93431,1960-01-01,F,555-987-6543,paciente_93431@mail.com,2,NSS-93431
Paciente,ID_123464,1953-01-01,M,555-987-6543,paciente_123464@mail.com,2,NSS-123464
Paciente,ID_86061,1948-01-01,F,555-987-6543,paciente_86061@mail.com,2,NSS-86061
Paciente,ID_38318,1954-01-01,M,555-987-6543,paciente_38318@mail.com,4,NSS-38318
Paciente,ID_16604,1960-01-01,F,555-987-6543,paciente_16604@mail.com,2,NSS-16604
Paciente,ID_51574,1963-01-01,M,555-987-6543,paciente_51574@mail.com,1,NSS-51574
Paciente,ID_59634,1971-01-01,F,555-987-6543,paciente_59634@mail.com,3,NSS-59634
Paciente,ID_71085,1952-01-01,M,555-987-6543,paciente_71085@mail.com,2,NSS-71085
Paciente,ID_122780,1998-01-01,M,555-987-6543,paciente_122780@mail.com,2,NSS-122780
Paciente,ID_36893,1957-01-01,F,555-987-6543,paciente_36893@mail.com,3,NSS-36893
Paciente,ID_111942,1978-01-01,F,555-987-6543,paciente_111942@mail.com,3,NSS-111942
Paciente,ID_33084,1970-01-01,M,555-987-6543,paciente_33084@mail.com,2,NSS-33084
Paciente,ID_3666,1937-01-01,F,555-987-6543,paciente_3666@mail.com,2,NSS-3666
Paciente,ID_74365,1945-01-01,F,555-987-6543,paciente_74365@mail.com,3,NSS-74365
Paciente,ID_80768,1938-01-01,F,555-987-6543,paciente_80768@mail.com,4,NSS-80768
Paciente,ID_45901,1950-01-01,F,555-987-6543,paciente_45901@mail.com,3,NSS-45901
Paciente,ID_108409,1997-01-01,M,555-987-6543,paciente_108409@mail.com,2,NSS-108409
Paciente,ID_76618,1943-01-01,M,555-987-6543,paciente_76618@mail.com,1,NSS-76618
Paciente,ID_13380,1973-01-01,F,555-987-6543,paciente_13380@mail.com,2,NSS-13380
Paciente,ID_120912,1962-01-01,M,555-987-6543,paciente_120912@mail.com,2,NSS-120912
Paciente,ID_100169,1946-01-01,M,555-987-6543,paciente_100169@mail.com,1,NSS-100169
Paciente,ID_92051,1976-01-01,M,555-987-6543,paciente_92051@mail.com,1,NSS-92051
Paciente,ID_59356,1959-01-01,M,555-987-6543,paciente_59356@mail.com,4,NSS-59356
Paciente,ID_7385,1957-01-01,F,555-987-6543,paciente_7385@mail.com,3,NSS-7385
Paciente,ID_92784,1953-01-01,F,555-987-6543,paciente_92784@mail.com,2,NSS-92784
Paciente,ID_27229,1949-01-01,F,555-987-6543,paciente_27229@mail.com,3,NSS-27229
Paciente,ID_26013,1962-01-01,F,555-987-6543,paciente_26013@mail.com,1,NSS-26013
Paciente,ID_75892,1946-01-01,F,555-987-6543,paciente_75892@mail.com,1,NSS-75892
Paciente,ID_45129,1947-01-01,M,555-987-6543,paciente_45129@mail.com,1,NSS-45129
Paciente,ID_55981,1961-01-01,F,555-987-6543,paciente_55981@mail.com,2,NSS-55981
Paciente,ID_67584,1944-01-01,M,555-987-6543,paciente_67584@mail.com,2,NSS-67584
Paciente,ID_104316,1942-01-01,F,555-987-6543,paciente_104316@mail.com,2,NSS-104316
Paciente,ID_7187,1974-01-01,M,555-987-6543,paciente_7187@mail.com,3,NSS-7187
Paciente,ID_121214,1967-01-01,F,555-987-6543,paciente_121214@mail.com,2,NSS-121214
Paciente,ID_11771,1952-01-01,M,555-987-6543,paciente_11771@mail.com,3,NSS-11771
Paciente,ID_118045,1961-01-01,M,555-987-6543,paciente_118045@mail.com,2,NSS-118045
Paciente,ID_22133,1948-01-01,M,555-987-6543,paciente_22133@mail.com,1,NSS-22133
Paciente,ID_5246,1984-01-01,M,555-987-6543,paciente_5246@mail.com,1,NSS-5246
Paciente,ID_70809,1951-01-01,M,555-987-6543,paciente_70809@mail.com,2,NSS-70809
Paciente,ID_80054,1942-01-01,M,555-987-6543,paciente_80054@mail.com,1,NSS-80054
Paciente,ID_88668,1976-01-01,M,555-987-6543,paciente_88668@mail.com,2,NSS-88668
Paciente,ID_121739,1958-01-01,F,555-987-6543,paciente_121739@mail.com,4,NSS-121739
Paciente,ID_123614,1980-01-01,F,555-987-6543,paciente_123614@mail.com,2,NSS-123614
Paciente,ID_112915,1978-01-01,M,555-987-6543,paciente_112915@mail.com,2,NSS-112915
Paciente,ID_59037,1945-01-01,M,555-987-6543,paciente_59037@mail.com,2,NSS-59037
Paciente,ID_76885,1971-01-01,F,555-987-6543,paciente_76885@mail.com,1,NSS-76885
Paciente,ID_101254,1939-01-01,M,555-987-6543,paciente_101254@mail.com,3,NSS-101254
Paciente,ID_82984,1986-01-01,F,555-987-6543,paciente_82984@mail.com,2,NSS-82984
Paciente,ID_76890,1974-01-01,M,555-987-6543,paciente_76890@mail.com,1,NSS-76890
Paciente,ID_51890,1964-01-01,M,555-987-6543,paciente_51890@mail.com,3,NSS-51890
Paciente,ID_74532,1948-01-01,F,555-987-6543,paciente_74532@mail.com,2,NSS-74532
Paciente,ID_106752,1958-01-01,F,555-987-6543,paciente_106752@mail.com,2,NSS-106752
Paciente,ID_8296,1954-01-01,M,555-987-6543,paciente_8296@mail.com,3,NSS-8296
Paciente,ID_30090,1981-01-01,M,555-987-6543,paciente_30090@mail.com,1,NSS-30090
Paciente,ID_108251,1974-01-01,F,555-987-6543,paciente_108251@mail.com,3,NSS-108251
Paciente,ID_78689,1949-01-01,M,555-987-6543,paciente_78689@mail.com,2,NSS-78689
Paciente,ID_69136,1967-01-01,F,555-987-6543,paciente_69136@mail.com,2,NSS-69136
Paciente,ID_47253,1945-01-01,M,555-987-6543,paciente_47253@mail.com,2,NSS-47253
Paciente,ID_42432,1954-01-01,F,555-987-6543,paciente_42432@mail.com,3,NSS-42432
Paciente,ID_125430,1961-01-01,M,555-987-6543,paciente_125430@mail.com,3,NSS-125430
Paciente,ID_110550,1975-01-01,F,555-987-6543,paciente_110550@mail.com,2,NSS-110550
Paciente,ID_101330,1997-01-01,M,555-987-6543,paciente_101330@mail.com,2,NSS-101330
Paciente,ID_17601,1973-01-01,M,555-987-6543,paciente_17601@mail.com,2,NSS-17601
Paciente,ID_18707,1985-01-01,M,555-987-6543,paciente_18707@mail.com,2,NSS-18707
Paciente,ID_81273,1951-01-01,F,555-987-6543,paciente_81273@mail.com,3,NSS-81273
Paciente,ID_62836,1943-01-01,F,555-987-6543,paciente_62836@mail.com,2,NSS-62836
Paciente,ID_131021,1973-01-01,F,555-987-6543,paciente_131021@mail.com,1,NSS-131021
Paciente,ID_100961,1958-01-01,M,555-987-6543,paciente_100961@mail.com,2,NSS-100961
Paciente,ID_2334,1960-01-01,M,555-987-6543,paciente_2334@mail.com,1,NSS-2334
Paciente,ID_75630,1952-01-01,F,555-987-6543,paciente_75630@mail.com,3,NSS-75630
Paciente,ID_17400,1941-01-01,F,555-987-6543,paciente_17400@mail.com,3,NSS-17400
Paciente,ID_130428,1987-01-01,M,555-987-6543,paciente_130428@mail.com,1,NSS-130428
Paciente,ID_94866,1981-01-01,M,555-987-6543,paciente_94866@mail.com,2,NSS-94866
Paciente,ID_50987,1963-01-01,F,555-987-6543,paciente_50987@mail.com,2,NSS-50987
Paciente,ID_51698,1981-01-01,F,555-987-6543,paciente_51698@mail.com,3,NSS-51698
Paciente,ID_11704,1938-01-01,F,555-987-6543,paciente_11704@mail.com,3,NSS-11704
Paciente,ID_77438,1950-01-01,M,555-987-6543,paciente_77438@mail.com,2,NSS-77438
Paciente,ID_53615,1953-01-01,F,555-987-6543,paciente_53615@mail.com,3,NSS-53615
Paciente,ID_72913,1951-01-01,F,555-987-6543,paciente_72913@mail.com,3,NSS-72913
Paciente,ID_48679,2006-01-01,F,555-987-6543,paciente_48679@mail.com,2,NSS-48679
Paciente,ID_91628,1960-01-01,M,555-987-6543,paciente_91628@mail.com,2,NSS-91628
Paciente,ID_93427,2007-01-01,F,555-987-6543,paciente_93427@mail.com,4,NSS-93427
Paciente,ID_86632,1951-01-01,M,555-987-6543,paciente_86632@mail.com,2,NSS-86632
Paciente,ID_83695,1948-01-01,F,555-987-6543,paciente_83695@mail.com,2,NSS-83695
Paciente,ID_117229,1952-01-01,M,555-987-6543,paciente_117229@mail.com,3,NSS-117229
Paciente,ID_96349,1973-01-01,F,555-987-6543,paciente_96349@mail.com,1,NSS-96349
Paciente,ID_118102,1986-01-01,M,555-987-6543,paciente_118102@mail.com,2,NSS-118102
Paciente,ID_45728,1973-01-01,M,555-987-6543,paciente_45728@mail.com,2,NSS-45728
Paciente,ID_109816,1957-01-01,M,555-987-6543,paciente_109816@mail.com,2,NSS-109816
Paciente,ID_34600,1977-01-01,M,555-987-6543,paciente_34600@mail.com,2,NSS-34600
Paciente,ID_107838,1941-01-01,F,555-987-6543,paciente_107838@mail.com,2,NSS-107838
Paciente,ID_75300,1962-01-01,M,555-987-6543,paciente_75300@mail.com,2,NSS-75300
Paciente,ID_118400,1982-01-01,F,555-987-6543,paciente_118400@mail.com,2,NSS-118400
Paciente,ID_112213,1962-01-01,M,555-987-6543,paciente_112213@mail.com,3,NSS-112213
Paciente,ID_125744,1973-01-01,F,555-987-6543,paciente_125744@mail.com,2,NSS-125744
Paciente,ID_124945,1964-01-01,F,555-987-6543,paciente_124945@mail.com,2,NSS-124945
Paciente,ID_85225,1965-01-01,M,555-987-6543,paciente_85225@mail.com,2,NSS-85225
Paciente,ID_86348,1990-01-01,F,555-987-6543,paciente_86348@mail.com,3,NSS-86348
Paciente,ID_83650,1939-01-01,F,555-987-6543,paciente_83650@mail.com,3,NSS-83650
Paciente,ID_31767,1971-01-01,M,555-987-6543,paciente_31767@mail.com,3,NSS-31767
Paciente,ID_4634,1994-01-01,M,555-987-6543,paciente_4634@mail.com,2,NSS-4634
Paciente,ID_47329,1972-01-01,M,555-987-6543,paciente_47329@mail.com,3,NSS-47329
Paciente,ID_62823,1952-01-01,M,555-987-6543,paciente_62823@mail.com,2,NSS-62823
Paciente,ID_79466,1988-01-01,M,555-987-6543,paciente_79466@mail.com,1,NSS-79466
Paciente,ID_88837,1945-01-01,F,555-987-6543,paciente_88837@mail.com,2,NSS-88837
Paciente,ID_71119,1967-01-01,M,555-987-6543,paciente_71119@mail.com,3,NSS-71119
Paciente,ID_21875,1988-01-01,F,555-987-6543,paciente_21875@mail.com,2,NSS-21875
Paciente,ID_47987,1945-01-01,F,555-987-6543,paciente_47987@mail.com,3,NSS-47987
Paciente,ID_82402,1945-01-01,F,555-987-6543,paciente_82402@mail.com,3,NSS-82402
Paciente,ID_77829,1966-01-01,M,555-987-6543,paciente_77829@mail.com,3,NSS-77829
Paciente,ID_85424,1975-01-01,F,555-987-6543,paciente_85424@mail.com,3,NSS-85424
Paciente,ID_26198,1963-01-01,M,555-987-6543,paciente_26198@mail.com,2,NSS-26198
Paciente,ID_19011,1961-01-01,F,555-987-6543,paciente_19011@mail.com,3,NSS-19011
Paciente,ID_63578,1955-01-01,M,555-987-6543,paciente_63578@mail.com,2,NSS-63578
Paciente,ID_23909,1980-01-01,F,555-987-6543,paciente_23909@mail.com,2,NSS-23909
Paciente,ID_102577,1951-01-01,F,555-987-6543,paciente_102577@mail.com,3,NSS-102577
Paciente,ID_26731,1986-01-01,F,555-987-6543,paciente_26731@mail.com,1,NSS-26731
Paciente,ID_84409,1941-01-01,F,555-987-6543,paciente_84409@mail.com,2,NSS-84409
Paciente,ID_107993,1937-01-01,M,555-987-6543,paciente_107993@mail.com,2,NSS-107993
Paciente,ID_3274,2003-01-01,F,555-987-6543,paciente_3274@mail.com,2,NSS-3274
Paciente,ID_105325,1954-01-01,M,555-987-6543,paciente_105325@mail.com,2,NSS-105325
Paciente,ID_66124,1940-01-01,F,555-987-6543,paciente_66124@mail.com,2,NSS-66124
Paciente,ID_35242,1963-01-01,F,555-987-6543,paciente_35242@mail.com,1,NSS-35242
Paciente,ID_76109,1946-01-01,F,555-987-6543,paciente_76109@mail.com,1,NSS-76109
Paciente,ID_46890,1973-01-01,F,555-987-6543,paciente_46890@mail.com,2,NSS-46890
Paciente,ID_35631,1946-01-01,F,555-987-6543,paciente_35631@mail.com,2,NSS-35631
Paciente,ID_110210,1954-01-01,F,555-987-6543,paciente_110210@mail.com,2,NSS-110210
Paciente,ID_95185,1958-01-01,F,555-987-6543,paciente_95185@mail.com,3,NSS-95185
Paciente,ID_85820,1986-01-01,F,555-987-6543,paciente_85820@mail.com,1,NSS-85820
Paciente,ID_26084,1974-01-01,F,555-987-6543,paciente_26084@mail.com,2,NSS-26084
Paciente,ID_115224,1942-01-01,F,555-987-6543,paciente_115224@mail.com,2,NSS-115224
Paciente,ID_36694,1973-01-01,M,555-987-6543,paciente_36694@mail.com,2,NSS-36694
Paciente,ID_23849,1962-01-01,F,555-987-6543,paciente_23849@mail.com,2,NSS-23849
Paciente,ID_2211,1942-01-01,M,555-987-6543,paciente_2211@mail.com,2,NSS-2211
Paciente,ID_107451,1972-01-01,M,555-987-6543,paciente_107451@mail.com,2,NSS-107451
Paciente,ID_99447,1945-01-01,F,555-987-6543,paciente_99447@mail.com,2,NSS-99447
Paciente,ID_69880,2007-01-01,F,555-987-6543,paciente_69880@mail.com,2,NSS-69880
Paciente,ID_74124,1958-01-01,M,555-987-6543,paciente_74124@mail.com,2,NSS-74124
Paciente,ID_85390,1952-01-01,F,555-987-6543,paciente_85390@mail.com,3,NSS-85390
Paciente,ID_100528,1959-01-01,M,555-987-6543,paciente_100528@mail.com,3,NSS-100528
Paciente,ID_60447,1980-01-01,F,555-987-6543,paciente_60447@mail.com,2,NSS-60447
Paciente,ID_124516,1942-01-01,F,555-987-6543,paciente_124516@mail.com,4,NSS-124516
Paciente,ID_125663,2002-01-01,M,555-987-6543,paciente_125663@mail.com,3,NSS-125663
Paciente,ID_8645,1959-01-01,F,555-987-6543,paciente_8645@mail.com,3,NSS-8645
Paciente,ID_93463,1962-01-01,F,555-987-6543,paciente_93463@mail.com,2,NSS-93463
Paciente,ID_81090,2007-01-01,M,555-987-6543,paciente_81090@mail.com,3,NSS-81090
Paciente,ID_99011,1948-01-01,M,555-987-6543,paciente_99011@mail.com,5,NSS-99011
Paciente,ID_42669,1968-01-01,F,555-987-6543,paciente_42669@mail.com,2,NSS-42669
Paciente,ID_19870,1994-01-01,M,555-987-6543,paciente_19870@mail.com,3,NSS-19870
Paciente,ID_27068,1966-01-01,F,555-987-6543,paciente_27068@mail.com,1,NSS-27068
Paciente,ID_11657,1951-01-01,F,555-987-6543,paciente_11657@mail.com,3,NSS-11657
Paciente,ID_111171,1960-01-01,M,555-987-6543,paciente_111171@mail.com,2,NSS-111171
Paciente,ID_82431,1976-01-01,F,555-987-6543,paciente_82431@mail.com,1,NSS-82431
Paciente,ID_78437,1968-01-01,F,555-987-6543,paciente_78437@mail.com,2,NSS-78437
Paciente,ID_117768,1938-01-01,F,555-987-6543,paciente_117768@mail.com,2,NSS-117768
Paciente,ID_118324,1982-01-01,M,555-987-6543,paciente_118324@mail.com,2,NSS-118324
Paciente,ID_127361,1983-01-01,M,555-987-6543,paciente_127361@mail.com,2,NSS-127361
Paciente,ID_46811,1963-01-01,M,555-987-6543,paciente_46811@mail.com,4,NSS-46811
Paciente,ID_45726,1969-01-01,M,555-987-6543,paciente_45726@mail.com,2,NSS-45726
Paciente,ID_123245,1959-01-01,F,555-987-6543,paciente_123245@mail.com,2,NSS-123245
Paciente,ID_121339,1988-01-01,M,555-987-6543,paciente_121339@mail.com,3,NSS-121339
Paciente,ID_19054,1971-01-01,M,555-987-6543,paciente_19054@mail.com,2,NSS-19054
Paciente,ID_69991,1968-01-01,F,555-987-6543,paciente_69991@mail.com,1,NSS-69991
Paciente,ID_93014,1987-01-01,M,555-987-6543,paciente_93014@mail.com,2,NSS-93014
Paciente,ID_126748,1972-01-01,F,555-987-6543,paciente_126748@mail.com,2,NSS-126748
Paciente,ID_26325,1970-01-01,F,555-987-6543,paciente_26325@mail.com,2,NSS-26325
Paciente,ID_105050,1960-01-01,F,555-987-6543,paciente_105050@mail.com,3,NSS-105050
Paciente,ID_47625,1958-01-01,F,555-987-6543,paciente_47625@mail.com,2,NSS-47625
Paciente,ID_57164,1975-01-01,F,555-987-6543,paciente_57164@mail.com,3,NSS-57164
Paciente,ID_108598,1959-01-01,F,555-987-6543,paciente_108598@mail.com,2,NSS-108598
Paciente,ID_94897,1963-01-01,M,555-987-6543,paciente_94897@mail.com,3,NSS-94897
Paciente,ID_56715,1953-01-01,F,555-987-6543,paciente_56715@mail.com,2,NSS-56715
Paciente,ID_63801,1985-01-01,F,555-987-6543,paciente_63801@mail.com,3,NSS-63801
Paciente,ID_106536,1958-01-01,M,555-987-6543,paciente_106536@mail.com,2,NSS-106536
Paciente,ID_55300,1964-01-01,F,555-987-6543,paciente_55300@mail.com,1,NSS-55300
Paciente,ID_100483,1963-01-01,M,555-987-6543,paciente_100483@mail.com,2,NSS-100483
Paciente,ID_53203,1994-01-01,M,555-987-6543,paciente_53203@mail.com,4,NSS-53203
Paciente,ID_113173,1992-01-01,M,555-987-6543,paciente_113173@mail.com,2,NSS-113173
Paciente,ID_59550,1980-01-01,M,555-987-6543,paciente_59550@mail.com,2,NSS-59550
Paciente,ID_105324,1973-01-01,M,555-987-6543,paciente_105324@mail.com,3,NSS-105324
Paciente,ID_81200,1940-01-01,F,555-987-6543,paciente_81200@mail.com,3,NSS-81200
Paciente,ID_49485,1978-01-01,M,555-987-6543,paciente_49485@mail.com,3,NSS-49485
Paciente,ID_41050,1986-01-01,F,555-987-6543,paciente_41050@mail.com,2,NSS-41050
Paciente,ID_68791,1971-01-01,M,555-987-6543,paciente_68791@mail.com,3,NSS-68791
Paciente,ID_85157,1951-01-01,F,555-987-6543,paciente_85157@mail.com,3,NSS-85157
Paciente,ID_2294,1961-01-01,M,555-987-6543,paciente_2294@mail.com,3,NSS-2294
Paciente,ID_81996,1965-01-01,M,555-987-6543,paciente_81996@mail.com,3,NSS-81996
Paciente,ID_42134,1964-01-01,M,555-987-6543,paciente_42134@mail.com,3,NSS-42134
Paciente,ID_119525,1955-01-01,M,555-987-6543,paciente_119525@mail.com,2,NSS-119525
Paciente,ID_82787,1997-01-01,F,555-987-6543,paciente_82787@mail.com,2,NSS-82787
Paciente,ID_68600,1960-01-01,M,555-987-6543,paciente_68600@mail.com,2,NSS-68600
Paciente,ID_77723,1953-01-01,F,555-987-6543,paciente_77723@mail.com,1,NSS-77723
Paciente,ID_21806,1978-01-01,M,555-987-6543,paciente_21806@mail.com,2,NSS-21806
Paciente,ID_22474,1960-01-01,F,555-987-6543,paciente_22474@mail.com,2,NSS-22474
Paciente,ID_65295,1988-01-01,M,555-987-6543,paciente_65295@mail.com,2,NSS-65295
Paciente,ID_38424,1944-01-01,F,555-987-6543,paciente_38424@mail.com,2,NSS-38424
Paciente,ID_78354,2005-01-01,M,555-987-6543,paciente_78354@mail.com,2,NSS-78354
Paciente,ID_11785,1985-01-01,F,555-987-6543,paciente_11785@mail.com,3,NSS-11785
Paciente,ID_109506,1955-01-01,M,555-987-6543,paciente_109506@mail.com,2,NSS-109506
Paciente,ID_52109,1986-01-01,F,555-987-6543,paciente_52109@mail.com,3,NSS-52109
Paciente,ID_41389,1945-01-01,M,555-987-6543,paciente_41389@mail.com,2,NSS-41389
Paciente,ID_24939,1957-01-01,F,555-987-6543,paciente_24939@mail.com,2,NSS-24939
Paciente,ID_30802,1938-01-01,F,555-987-6543,paciente_30802@mail.com,1,NSS-30802
Paciente,ID_79755,2000-01-01,M,555-987-6543,paciente_79755@mail.com,2,NSS-79755
Paciente,ID_76963,1953-01-01,M,555-987-6543,paciente_76963@mail.com,2,NSS-76963
Paciente,ID_86667,1945-01-01,M,555-987-6543,paciente_86667@mail.com,2,NSS-86667
Paciente,ID_9893,1974-01-01,M,555-987-6543,paciente_9893@mail.com,1,NSS-9893
Paciente,ID_21473,1960-01-01,M,555-987-6543,paciente_21473@mail.com,3,NSS-21473
Paciente,ID_84117,1960-01-01,F,555-987-6543,paciente_84117@mail.com,2,NSS-84117
Paciente,ID_46745,2002-01-01,F,555-987-6543,paciente_46745@mail.com,2,NSS-46745
Paciente,ID_1086,2001-01-01,F,555-987-6543,paciente_1086@mail.com,3,NSS-1086
Paciente,ID_17292,1954-01-01,M,555-987-6543,paciente_17292@mail.com,5,NSS-17292
Paciente,ID_11235,1962-01-01,M,555-987-6543,paciente_11235@mail.com,2,NSS-11235
Paciente,ID_20866,1960-01-01,M,555-987-6543,paciente_20866@mail.com,2,NSS-20866
Paciente,ID_113460,1955-01-01,F,555-987-6543,paciente_113460@mail.com,2,NSS-113460
Paciente,ID_67705,1950-01-01,F,555-987-6543,paciente_67705@mail.com,3,NSS-67705
Paciente,ID_25696,1939-01-01,M,555-987-6543,paciente_25696@mail.com,2,NSS-25696
Paciente,ID_69580,1963-01-01,F,555-987-6543,paciente_69580@mail.com,1,NSS-69580
Paciente,ID_81958,1947-01-01,M,555-987-6543,paciente_81958@mail.com,2,NSS-81958
Paciente,ID_89657,1946-01-01,F,555-987-6543,paciente_89657@mail.com,2,NSS-89657
Paciente,ID_76418,1995-01-01,M,555-987-6543,paciente_76418@mail.com,3,NSS-76418
Paciente,ID_18802,1952-01-01,M,555-987-6543,paciente_18802@mail.com,2,NSS-18802
Paciente,ID_67772,1949-01-01,M,555-987-6543,paciente_67772@mail.com,1,NSS-67772
Paciente,ID_100653,1952-01-01,M,555-987-6543,paciente_100653@mail.com,2,NSS-100653
Paciente,ID_12393,1958-01-01,F,555-987-6543,paciente_12393@mail.com,2,NSS-12393
Paciente,ID_121473,1969-01-01,M,555-987-6543,paciente_121473@mail.com,2,NSS-121473
Paciente,ID_43908,1986-01-01,M,555-987-6543,paciente_43908@mail.com,3,NSS-43908
Paciente,ID_26265,1965-01-01,M,555-987-6543,paciente_26265@mail.com,1,NSS-26265
Paciente,ID_46680,1950-01-01,M,555-987-6543,paciente_46680@mail.com,2,NSS-46680
Paciente,ID_4764,1965-01-01,M,555-987-6543,paciente_4764@mail.com,2,NSS-4764
Paciente,ID_16407,1957-01-01,F,555-987-6543,paciente_16407@mail.com,1,NSS-16407
Paciente,ID_119155,1947-01-01,M,555-987-6543,paciente_119155@mail.com,3,NSS-119155
Paciente,ID_30374,1969-01-01,F,555-987-6543,paciente_30374@mail.com,1,NSS-30374
